item_id,scoring_system,condition,model,reasoning,raw_output,parsed_answer,determinable_case,correct,input_tokens,output_tokens,reasoning_tokens
IT312,ORBIT Bleeding Score,irr_to_det_2x,Qwen3.6-35B-A3B,off,B,B,A,0,181.0,2.0,0.0
IT312,ORBIT Bleeding Score,irr_to_det_4x,Qwen3.6-35B-A3B,off,B,B,A,0,259.0,2.0,0.0
IT312,ORBIT Bleeding Score,irr_to_det_matched,Qwen3.6-35B-A3B,off,B,B,A,0,151.0,2.0,0.0
IT312,ORBIT Bleeding Score,irr_to_und_2x,Qwen3.6-35B-A3B,off,B,B,A,0,181.0,2.0,0.0
IT312,ORBIT Bleeding Score,irr_to_und_4x,Qwen3.6-35B-A3B,off,B,B,A,0,259.0,2.0,0.0
IT312,ORBIT Bleeding Score,irr_to_und_matched,Qwen3.6-35B-A3B,off,B,B,A,0,151.0,2.0,0.0
IT312,ORBIT Bleeding Score,rel_to_det,Qwen3.6-35B-A3B,off,B,B,A,0,146.0,2.0,0.0
IT312,ORBIT Bleeding Score,rel_to_und,Qwen3.6-35B-A3B,off,B,B,A,0,148.0,2.0,0.0
IT314,ORBIT Bleeding Score,baseline,Qwen3.6-35B-A3B,off,A,A,B,0,140.0,2.0,0.0
IT314,ORBIT Bleeding Score,irr_to_det_2x,Qwen3.6-35B-A3B,off,A,A,B,0,179.0,2.0,0.0
IT314,ORBIT Bleeding Score,irr_to_det_4x,Qwen3.6-35B-A3B,off,A,A,B,0,257.0,2.0,0.0
IT314,ORBIT Bleeding Score,irr_to_det_matched,Qwen3.6-35B-A3B,off,A,A,B,0,149.0,2.0,0.0
IT314,ORBIT Bleeding Score,irr_to_und_2x,Qwen3.6-35B-A3B,off,B,B,B,1,179.0,2.0,0.0
IT314,ORBIT Bleeding Score,irr_to_und_4x,Qwen3.6-35B-A3B,off,B,B,B,1,257.0,2.0,0.0
IT314,ORBIT Bleeding Score,irr_to_und_matched,Qwen3.6-35B-A3B,off,A,A,B,0,149.0,2.0,0.0
IT314,ORBIT Bleeding Score,rel_to_det,Qwen3.6-35B-A3B,off,A,A,B,0,146.0,2.0,0.0
IT314,ORBIT Bleeding Score,rel_to_und,Qwen3.6-35B-A3B,off,A,A,B,0,151.0,2.0,0.0
IT316,ORBIT Bleeding Score,baseline,Qwen3.6-35B-A3B,off,A,A,B,0,157.0,2.0,0.0
IT316,ORBIT Bleeding Score,irr_to_det_2x,Qwen3.6-35B-A3B,off,A,A,B,0,196.0,2.0,0.0
IT316,ORBIT Bleeding Score,irr_to_det_4x,Qwen3.6-35B-A3B,off,A,A,B,0,274.0,2.0,0.0
IT316,ORBIT Bleeding Score,irr_to_det_matched,Qwen3.6-35B-A3B,off,A,A,B,0,166.0,2.0,0.0
IT316,ORBIT Bleeding Score,irr_to_und_2x,Qwen3.6-35B-A3B,off,B,B,B,1,196.0,2.0,0.0
IT316,ORBIT Bleeding Score,irr_to_und_4x,Qwen3.6-35B-A3B,off,B,B,B,1,274.0,2.0,0.0
IT316,ORBIT Bleeding Score,irr_to_und_matched,Qwen3.6-35B-A3B,off,B,B,B,1,177.0,1.0,0.0
IT316,ORBIT Bleeding Score,rel_to_det,Qwen3.6-35B-A3B,off,A,A,B,0,164.0,2.0,0.0
IT316,ORBIT Bleeding Score,rel_to_und,Qwen3.6-35B-A3B,off,B,B,B,1,164.0,2.0,0.0
IT319,ORBIT Bleeding Score,baseline,Qwen3.6-35B-A3B,off,B,B,B,1,137.0,2.0,0.0
IT319,ORBIT Bleeding Score,irr_to_det_2x,Qwen3.6-35B-A3B,off,A,A,B,0,176.0,2.0,0.0
IT319,ORBIT Bleeding Score,irr_to_det_4x,Qwen3.6-35B-A3B,off,B,B,B,1,254.0,2.0,0.0
IT319,ORBIT Bleeding Score,irr_to_det_matched,Qwen3.6-35B-A3B,off,B,B,B,1,146.0,2.0,0.0
IT319,ORBIT Bleeding Score,irr_to_und_2x,Qwen3.6-35B-A3B,off,B,B,B,1,176.0,2.0,0.0
IT319,ORBIT Bleeding Score,irr_to_und_4x,Qwen3.6-35B-A3B,off,B,B,B,1,254.0,2.0,0.0
IT319,ORBIT Bleeding Score,irr_to_und_matched,Qwen3.6-35B-A3B,off,B,B,B,1,157.0,1.0,0.0
IT319,ORBIT Bleeding Score,rel_to_det,Qwen3.6-35B-A3B,off,B,B,B,1,142.0,2.0,0.0
IT319,ORBIT Bleeding Score,rel_to_und,Qwen3.6-35B-A3B,off,A,A,B,0,142.0,2.0,0.0
IT321,ORBIT Bleeding Score,baseline,Qwen3.6-35B-A3B,off,B,B,A,0,135.0,2.0,0.0
IT321,ORBIT Bleeding Score,irr_to_det_2x,Qwen3.6-35B-A3B,off,B,B,A,0,174.0,2.0,0.0
IT321,ORBIT Bleeding Score,irr_to_det_4x,Qwen3.6-35B-A3B,off,B,B,A,0,252.0,2.0,0.0
IT321,ORBIT Bleeding Score,irr_to_det_matched,Qwen3.6-35B-A3B,off,B,B,A,0,144.0,2.0,0.0
IT321,ORBIT Bleeding Score,irr_to_und_2x,Qwen3.6-35B-A3B,off,B,B,A,0,174.0,2.0,0.0
IT321,ORBIT Bleeding Score,irr_to_und_4x,Qwen3.6-35B-A3B,off,B,B,A,0,252.0,2.0,0.0
IT321,ORBIT Bleeding Score,irr_to_und_matched,Qwen3.6-35B-A3B,off,B,B,A,0,144.0,2.0,0.0
IT321,ORBIT Bleeding Score,rel_to_det,Qwen3.6-35B-A3B,off,A,A,A,1,146.0,2.0,0.0
IT321,ORBIT Bleeding Score,rel_to_und,Qwen3.6-35B-A3B,off,B,B,A,0,142.0,2.0,0.0
IT328,ORBIT Bleeding Score,baseline,Qwen3.6-35B-A3B,off,B,B,A,0,141.0,2.0,0.0
IT328,ORBIT Bleeding Score,irr_to_det_2x,Qwen3.6-35B-A3B,off,B,B,A,0,180.0,2.0,0.0
IT328,ORBIT Bleeding Score,irr_to_det_4x,Qwen3.6-35B-A3B,off,B,B,A,0,258.0,2.0,0.0
IT328,ORBIT Bleeding Score,irr_to_det_matched,Qwen3.6-35B-A3B,off,B,B,A,0,150.0,2.0,0.0
IT328,ORBIT Bleeding Score,irr_to_und_2x,Qwen3.6-35B-A3B,off,B,B,A,0,180.0,2.0,0.0
IT328,ORBIT Bleeding Score,irr_to_und_4x,Qwen3.6-35B-A3B,off,B,B,A,0,258.0,2.0,0.0
IT328,ORBIT Bleeding Score,irr_to_und_matched,Qwen3.6-35B-A3B,off,A,A,A,1,150.0,2.0,0.0
IT328,ORBIT Bleeding Score,rel_to_det,Qwen3.6-35B-A3B,off,B,B,A,0,146.0,2.0,0.0
IT328,ORBIT Bleeding Score,rel_to_und,Qwen3.6-35B-A3B,off,B,B,A,0,154.0,2.0,0.0
IT330,ORBIT Bleeding Score,baseline,Qwen3.6-35B-A3B,off,B,B,A,0,134.0,2.0,0.0
IT330,ORBIT Bleeding Score,irr_to_det_2x,Qwen3.6-35B-A3B,off,B,B,A,0,173.0,2.0,0.0
IT330,ORBIT Bleeding Score,irr_to_det_4x,Qwen3.6-35B-A3B,off,B,B,A,0,251.0,2.0,0.0
IT330,ORBIT Bleeding Score,irr_to_det_matched,Qwen3.6-35B-A3B,off,B,B,A,0,154.0,1.0,0.0
IT330,ORBIT Bleeding Score,irr_to_und_2x,Qwen3.6-35B-A3B,off,B,B,A,0,184.0,1.0,0.0
IT330,ORBIT Bleeding Score,irr_to_und_4x,Qwen3.6-35B-A3B,off,B,B,A,0,251.0,2.0,0.0
IT330,ORBIT Bleeding Score,irr_to_und_matched,Qwen3.6-35B-A3B,off,B,B,A,0,143.0,2.0,0.0
IT330,ORBIT Bleeding Score,rel_to_det,Qwen3.6-35B-A3B,off,A,A,A,1,145.0,2.0,0.0
IT330,ORBIT Bleeding Score,rel_to_und,Qwen3.6-35B-A3B,off,B,B,A,0,139.0,2.0,0.0
IT333,SIRS Criteria,baseline,Qwen3.6-35B-A3B,off,A,A,A,1,162.0,2.0,0.0
IT333,SIRS Criteria,irr_to_det_2x,Qwen3.6-35B-A3B,off,A,A,A,1,204.0,2.0,0.0
IT333,SIRS Criteria,irr_to_det_4x,Qwen3.6-35B-A3B,off,A,A,A,1,289.0,2.0,0.0
IT333,SIRS Criteria,irr_to_det_matched,Qwen3.6-35B-A3B,off,A,A,A,1,173.0,2.0,0.0
IT333,SIRS Criteria,irr_to_und_2x,Qwen3.6-35B-A3B,off,A,A,A,1,204.0,2.0,0.0
IT333,SIRS Criteria,irr_to_und_4x,Qwen3.6-35B-A3B,off,A,A,A,1,289.0,2.0,0.0
IT333,SIRS Criteria,irr_to_und_matched,Qwen3.6-35B-A3B,off,A,A,A,1,173.0,2.0,0.0
IT333,SIRS Criteria,rel_to_det,Qwen3.6-35B-A3B,off,A,A,A,1,172.0,2.0,0.0
IT333,SIRS Criteria,rel_to_und,Qwen3.6-35B-A3B,off,A,A,A,1,172.0,2.0,0.0
IT335,SIRS Criteria,baseline,Qwen3.6-35B-A3B,off,B,B,B,1,160.0,2.0,0.0
IT335,SIRS Criteria,irr_to_det_2x,Qwen3.6-35B-A3B,off,B,B,B,1,202.0,2.0,0.0
IT335,SIRS Criteria,irr_to_det_4x,Qwen3.6-35B-A3B,off,A,A,B,0,287.0,2.0,0.0
IT335,SIRS Criteria,irr_to_det_matched,Qwen3.6-35B-A3B,off,B,B,B,1,171.0,2.0,0.0
IT335,SIRS Criteria,irr_to_und_2x,Qwen3.6-35B-A3B,off,B,B,B,1,202.0,2.0,0.0
IT335,SIRS Criteria,irr_to_und_4x,Qwen3.6-35B-A3B,off,B,B,B,1,287.0,2.0,0.0
IT335,SIRS Criteria,irr_to_und_matched,Qwen3.6-35B-A3B,off,B,B,B,1,171.0,2.0,0.0
IT335,SIRS Criteria,rel_to_det,Qwen3.6-35B-A3B,off,B,B,B,1,170.0,2.0,0.0
IT335,SIRS Criteria,rel_to_und,Qwen3.6-35B-A3B,off,B,B,B,1,170.0,2.0,0.0
IT337,SIRS Criteria,baseline,Qwen3.6-35B-A3B,off,B,B,B,1,155.0,2.0,0.0
IT337,SIRS Criteria,irr_to_det_2x,Qwen3.6-35B-A3B,off,B,B,B,1,197.0,2.0,0.0
IT337,SIRS Criteria,irr_to_det_4x,Qwen3.6-35B-A3B,off,A,A,B,0,293.0,1.0,0.0
IT337,SIRS Criteria,irr_to_det_matched,Qwen3.6-35B-A3B,off,B,B,B,1,166.0,2.0,0.0
IT337,SIRS Criteria,irr_to_und_2x,Qwen3.6-35B-A3B,off,B,B,B,1,197.0,2.0,0.0
IT337,SIRS Criteria,irr_to_und_4x,Qwen3.6-35B-A3B,off,B,B,B,1,282.0,2.0,0.0
IT337,SIRS Criteria,irr_to_und_matched,Qwen3.6-35B-A3B,off,B,B,B,1,166.0,2.0,0.0
IT337,SIRS Criteria,rel_to_det,Qwen3.6-35B-A3B,off,B,B,B,1,167.0,2.0,0.0
IT337,SIRS Criteria,rel_to_und,Qwen3.6-35B-A3B,off,B,B,B,1,165.0,2.0,0.0
IT339,SIRS Criteria,baseline,Qwen3.6-35B-A3B,off,A,A,A,1,156.0,2.0,0.0
IT339,SIRS Criteria,irr_to_det_2x,Qwen3.6-35B-A3B,off,A,A,A,1,198.0,2.0,0.0
IT339,SIRS Criteria,irr_to_det_4x,Qwen3.6-35B-A3B,off,A,A,A,1,294.0,1.0,0.0
IT339,SIRS Criteria,irr_to_det_matched,Qwen3.6-35B-A3B,off,A,A,A,1,167.0,2.0,0.0
IT339,SIRS Criteria,irr_to_und_2x,Qwen3.6-35B-A3B,off,A,A,A,1,198.0,2.0,0.0
IT339,SIRS Criteria,irr_to_und_4x,Qwen3.6-35B-A3B,off,A,A,A,1,294.0,1.0,0.0
IT339,SIRS Criteria,irr_to_und_matched,Qwen3.6-35B-A3B,off,A,A,A,1,167.0,2.0,0.0
IT339,SIRS Criteria,rel_to_det,Qwen3.6-35B-A3B,off,A,A,A,1,173.0,2.0,0.0
IT339,SIRS Criteria,rel_to_und,Qwen3.6-35B-A3B,off,B,B,A,0,166.0,2.0,0.0
IT342,SIRS Criteria,baseline,Qwen3.6-35B-A3B,off,A,A,A,1,153.0,2.0,0.0
IT342,SIRS Criteria,irr_to_det_2x,Qwen3.6-35B-A3B,off,A,A,A,1,195.0,2.0,0.0
IT342,SIRS Criteria,irr_to_det_4x,Qwen3.6-35B-A3B,off,A,A,A,1,280.0,2.0,0.0
IT342,SIRS Criteria,irr_to_det_matched,Qwen3.6-35B-A3B,off,A,A,A,1,164.0,2.0,0.0
IT342,SIRS Criteria,irr_to_und_2x,Qwen3.6-35B-A3B,off,A,A,A,1,195.0,2.0,0.0
IT342,SIRS Criteria,irr_to_und_4x,Qwen3.6-35B-A3B,off,A,A,A,1,291.0,1.0,0.0
IT342,SIRS Criteria,irr_to_und_matched,Qwen3.6-35B-A3B,off,A,A,A,1,164.0,2.0,0.0
IT342,SIRS Criteria,rel_to_det,Qwen3.6-35B-A3B,off,A,A,A,1,176.0,1.0,0.0
IT342,SIRS Criteria,rel_to_und,Qwen3.6-35B-A3B,off,A,A,A,1,180.0,1.0,0.0
IT343,SIRS Criteria,baseline,Qwen3.6-35B-A3B,off,A,A,A,1,163.0,2.0,0.0
IT343,SIRS Criteria,irr_to_det_2x,Qwen3.6-35B-A3B,off,B,B,A,0,205.0,2.0,0.0
IT343,SIRS Criteria,irr_to_det_4x,Qwen3.6-35B-A3B,off,A,A,A,1,301.0,1.0,0.0
IT343,SIRS Criteria,irr_to_det_matched,Qwen3.6-35B-A3B,off,B,B,A,0,174.0,2.0,0.0
IT343,SIRS Criteria,irr_to_und_2x,Qwen3.6-35B-A3B,off,A,A,A,1,205.0,2.0,0.0
IT343,SIRS Criteria,irr_to_und_4x,Qwen3.6-35B-A3B,off,A,A,A,1,290.0,2.0,0.0
IT343,SIRS Criteria,irr_to_und_matched,Qwen3.6-35B-A3B,off,A,A,A,1,174.0,2.0,0.0
IT343,SIRS Criteria,rel_to_det,Qwen3.6-35B-A3B,off,A,A,A,1,174.0,2.0,0.0
IT343,SIRS Criteria,rel_to_und,Qwen3.6-35B-A3B,off,A,A,A,1,179.0,2.0,0.0
IT345,SIRS Criteria,baseline,Qwen3.6-35B-A3B,off,B,B,B,1,173.0,1.0,0.0
IT345,SIRS Criteria,irr_to_det_2x,Qwen3.6-35B-A3B,off,B,B,B,1,204.0,2.0,0.0
IT345,SIRS Criteria,irr_to_det_4x,Qwen3.6-35B-A3B,off,A,A,B,0,289.0,2.0,0.0
IT345,SIRS Criteria,irr_to_det_matched,Qwen3.6-35B-A3B,off,B,B,B,1,173.0,2.0,0.0
IT345,SIRS Criteria,irr_to_und_2x,Qwen3.6-35B-A3B,off,B,B,B,1,204.0,2.0,0.0
IT345,SIRS Criteria,irr_to_und_4x,Qwen3.6-35B-A3B,off,B,B,B,1,289.0,2.0,0.0
IT345,SIRS Criteria,irr_to_und_matched,Qwen3.6-35B-A3B,off,B,B,B,1,173.0,2.0,0.0
IT345,SIRS Criteria,rel_to_det,Qwen3.6-35B-A3B,off,B,B,B,1,172.0,2.0,0.0
IT345,SIRS Criteria,rel_to_und,Qwen3.6-35B-A3B,off,B,B,B,1,172.0,2.0,0.0
IT348,SIRS Criteria,baseline,Qwen3.6-35B-A3B,off,B,B,B,1,154.0,2.0,0.0
IT348,SIRS Criteria,irr_to_det_2x,Qwen3.6-35B-A3B,off,B,B,B,1,196.0,2.0,0.0
IT348,SIRS Criteria,irr_to_det_4x,Qwen3.6-35B-A3B,off,B,B,B,1,281.0,2.0,0.0
IT348,SIRS Criteria,irr_to_det_matched,Qwen3.6-35B-A3B,off,B,B,B,1,165.0,2.0,0.0
IT348,SIRS Criteria,irr_to_und_2x,Qwen3.6-35B-A3B,off,B,B,B,1,196.0,2.0,0.0
IT348,SIRS Criteria,irr_to_und_4x,Qwen3.6-35B-A3B,off,B,B,B,1,281.0,2.0,0.0
IT348,SIRS Criteria,irr_to_und_matched,Qwen3.6-35B-A3B,off,B,B,B,1,165.0,2.0,0.0
IT348,SIRS Criteria,rel_to_det,Qwen3.6-35B-A3B,off,B,B,B,1,182.0,1.0,0.0
IT348,SIRS Criteria,rel_to_und,Qwen3.6-35B-A3B,off,B,B,B,1,166.0,2.0,0.0
IT002,Alvarado Score,baseline,Qwen3.6-35B-A3B,on,B,B,A,0,186.0,5104.0,4550.0
IT002,Alvarado Score,irr_to_det_2x,Qwen3.6-35B-A3B,on,B,B,A,0,236.0,6057.0,6053.0
IT002,Alvarado Score,irr_to_det_4x,Qwen3.6-35B-A3B,on,"

B",B,A,0,341.0,2101.0,2093.0
IT002,Alvarado Score,irr_to_det_matched,Qwen3.6-35B-A3B,on,B,B,A,0,194.0,5757.0,5526.0
IT002,Alvarado Score,irr_to_und_2x,Qwen3.6-35B-A3B,on,B,B,A,0,247.0,2938.0,2932.0
IT002,Alvarado Score,irr_to_und_4x,Qwen3.6-35B-A3B,on,B,B,A,0,341.0,3782.0,3778.0
IT002,Alvarado Score,irr_to_und_matched,Qwen3.6-35B-A3B,on,A,A,A,1,194.0,4266.0,4262.0
IT002,Alvarado Score,rel_to_det,Qwen3.6-35B-A3B,on,B,B,A,0,193.0,3863.0,3730.0
IT002,Alvarado Score,rel_to_und,Qwen3.6-35B-A3B,on,"

A",A,A,1,192.0,3684.0,3241.0
IT008,Alvarado Score,baseline,Qwen3.6-35B-A3B,on,"

A",A,B,0,168.0,4795.0,4470.0
IT008,Alvarado Score,irr_to_det_2x,Qwen3.6-35B-A3B,on,A,A,B,0,218.0,3200.0,3044.0
IT008,Alvarado Score,irr_to_det_4x,Qwen3.6-35B-A3B,on,A,A,B,0,334.0,1790.0,1784.0
IT008,Alvarado Score,irr_to_det_matched,Qwen3.6-35B-A3B,on,"

A",A,B,0,176.0,2656.0,2632.0
IT008,Alvarado Score,irr_to_und_2x,Qwen3.6-35B-A3B,on,"

B",B,B,1,218.0,2889.0,2885.0
IT008,Alvarado Score,irr_to_und_4x,Qwen3.6-35B-A3B,on,B,B,B,1,323.0,3195.0,3191.0
IT008,Alvarado Score,irr_to_und_matched,Qwen3.6-35B-A3B,on,B,B,B,1,176.0,2515.0,2511.0
IT008,Alvarado Score,rel_to_det,Qwen3.6-35B-A3B,on,"

B",B,B,1,173.0,2503.0,2142.0
IT008,Alvarado Score,rel_to_und,Qwen3.6-35B-A3B,on,B,B,B,1,173.0,4535.0,3794.0
IT010,Alvarado Score,baseline,Qwen3.6-35B-A3B,on,A,A,B,0,150.0,6194.0,5961.0
IT010,Alvarado Score,irr_to_det_2x,Qwen3.6-35B-A3B,on,"

A",A,B,0,200.0,4004.0,4074.0
IT010,Alvarado Score,irr_to_det_4x,Qwen3.6-35B-A3B,on,"

A",A,B,0,305.0,2936.0,2902.0
IT010,Alvarado Score,irr_to_det_matched,Qwen3.6-35B-A3B,on,A,A,B,0,158.0,4666.0,4696.0
IT010,Alvarado Score,irr_to_und_2x,Qwen3.6-35B-A3B,on,"

B",B,B,1,200.0,4216.0,3807.0
IT010,Alvarado Score,irr_to_und_4x,Qwen3.6-35B-A3B,on,A,A,B,0,305.0,4713.0,4709.0
IT010,Alvarado Score,irr_to_und_matched,Qwen3.6-35B-A3B,on,"

B",B,B,1,158.0,2883.0,2489.0
IT010,Alvarado Score,rel_to_det,Qwen3.6-35B-A3B,on,A,A,B,0,155.0,4271.0,4268.0
IT010,Alvarado Score,rel_to_und,Qwen3.6-35B-A3B,on,A,A,B,0,171.0,3962.0,3811.0
IT012,Alvarado Score,baseline,Qwen3.6-35B-A3B,on,"

A",A,A,1,198.0,4216.0,3518.0
IT012,Alvarado Score,irr_to_det_2x,Qwen3.6-35B-A3B,on,"

B",B,A,0,248.0,4594.0,4073.0
IT012,Alvarado Score,irr_to_det_4x,Qwen3.6-35B-A3B,on,B,B,A,0,353.0,4622.0,3941.0
IT012,Alvarado Score,irr_to_det_matched,Qwen3.6-35B-A3B,on,B,B,A,0,206.0,5273.0,4686.0
IT012,Alvarado Score,irr_to_und_2x,Qwen3.6-35B-A3B,on,"

B",B,A,0,248.0,4860.0,4515.0
IT012,Alvarado Score,irr_to_und_4x,Qwen3.6-35B-A3B,on,"

A",A,A,1,353.0,5913.0,4939.0
IT012,Alvarado Score,irr_to_und_matched,Qwen3.6-35B-A3B,on,"

B",B,A,0,206.0,5951.0,5130.0
IT012,Alvarado Score,rel_to_det,Qwen3.6-35B-A3B,on,A,A,A,1,202.0,4930.0,4235.0
IT012,Alvarado Score,rel_to_und,Qwen3.6-35B-A3B,on,A,A,A,1,215.0,33870.0,33865.0
IT013,Alvarado Score,baseline,Qwen3.6-35B-A3B,on,B,B,B,1,152.0,4923.0,4571.0
IT013,Alvarado Score,irr_to_det_2x,Qwen3.6-35B-A3B,on,A,A,B,0,202.0,4341.0,4337.0
IT013,Alvarado Score,irr_to_det_4x,Qwen3.6-35B-A3B,on,A,A,B,0,307.0,3068.0,2888.0
IT013,Alvarado Score,irr_to_det_matched,Qwen3.6-35B-A3B,on,"

B",B,B,1,160.0,6564.0,6326.0
IT013,Alvarado Score,irr_to_und_2x,Qwen3.6-35B-A3B,on,"

B",B,B,1,202.0,4604.0,4601.0
IT013,Alvarado Score,irr_to_und_4x,Qwen3.6-35B-A3B,on,B,B,B,1,307.0,3167.0,2794.0
IT013,Alvarado Score,irr_to_und_matched,Qwen3.6-35B-A3B,on,"

B",B,B,1,160.0,3543.0,3537.0
IT013,Alvarado Score,rel_to_det,Qwen3.6-35B-A3B,on,"

B",B,B,1,156.0,5740.0,5453.0
IT013,Alvarado Score,rel_to_und,Qwen3.6-35B-A3B,on,"

A",A,B,0,158.0,6174.0,5758.0
IT014,Alvarado Score,baseline,Qwen3.6-35B-A3B,on,A,A,A,1,177.0,2735.0,2087.0
IT014,Alvarado Score,irr_to_det_2x,Qwen3.6-35B-A3B,on,"

B",B,A,0,227.0,5071.0,4673.0
IT014,Alvarado Score,irr_to_det_4x,Qwen3.6-35B-A3B,on,B,B,A,0,332.0,2294.0,2097.0
IT014,Alvarado Score,irr_to_det_matched,Qwen3.6-35B-A3B,on,"

B",B,A,0,185.0,4277.0,3843.0
IT014,Alvarado Score,irr_to_und_2x,Qwen3.6-35B-A3B,on,"

A",A,A,1,227.0,7699.0,6797.0
IT014,Alvarado Score,irr_to_und_4x,Qwen3.6-35B-A3B,on,B,B,A,0,332.0,3895.0,3333.0
IT014,Alvarado Score,irr_to_und_matched,Qwen3.6-35B-A3B,on,"

A",A,A,1,185.0,5606.0,5021.0
IT014,Alvarado Score,rel_to_det,Qwen3.6-35B-A3B,on,A,A,A,1,181.0,9201.0,8540.0
IT014,Alvarado Score,rel_to_und,Qwen3.6-35B-A3B,on,B,B,A,0,182.0,4806.0,4170.0
IT018,Alvarado Score,baseline,Qwen3.6-35B-A3B,on,B,B,A,0,177.0,5747.0,5285.0
IT018,Alvarado Score,irr_to_det_2x,Qwen3.6-35B-A3B,on,B,B,A,0,227.0,4595.0,4591.0
IT018,Alvarado Score,irr_to_det_4x,Qwen3.6-35B-A3B,on,"

B",B,A,0,332.0,3958.0,3574.0
IT018,Alvarado Score,irr_to_det_matched,Qwen3.6-35B-A3B,on,B,B,A,0,185.0,5171.0,4946.0
IT018,Alvarado Score,irr_to_und_2x,Qwen3.6-35B-A3B,on,A,A,A,1,227.0,4249.0,3622.0
IT018,Alvarado Score,irr_to_und_4x,Qwen3.6-35B-A3B,on,"

A",A,A,1,332.0,4645.0,4399.0
IT018,Alvarado Score,irr_to_und_matched,Qwen3.6-35B-A3B,on,"

B",B,A,0,185.0,3360.0,3030.0
IT018,Alvarado Score,rel_to_det,Qwen3.6-35B-A3B,on,B,B,A,0,182.0,8897.0,8051.0
IT018,Alvarado Score,rel_to_und,Qwen3.6-35B-A3B,on,B,B,A,0,184.0,3741.0,3359.0
IT021,Alvarado Score,baseline,Qwen3.6-35B-A3B,on,"

B",B,B,1,207.0,3656.0,3186.0
IT021,Alvarado Score,irr_to_det_2x,Qwen3.6-35B-A3B,on,"

A",A,B,0,257.0,5995.0,5611.0
IT021,Alvarado Score,irr_to_det_4x,Qwen3.6-35B-A3B,on,B,B,B,1,362.0,5163.0,4182.0
IT021,Alvarado Score,irr_to_det_matched,Qwen3.6-35B-A3B,on,A,A,B,0,215.0,6027.0,5427.0
IT021,Alvarado Score,irr_to_und_2x,Qwen3.6-35B-A3B,on,A,A,B,0,268.0,1917.0,1911.0
IT021,Alvarado Score,irr_to_und_4x,Qwen3.6-35B-A3B,on,A,A,B,0,362.0,5595.0,5591.0
IT021,Alvarado Score,irr_to_und_matched,Qwen3.6-35B-A3B,on,"

B",B,B,1,215.0,5857.0,5853.0
IT021,Alvarado Score,rel_to_det,Qwen3.6-35B-A3B,on,B,B,B,1,212.0,2600.0,2199.0
IT021,Alvarado Score,rel_to_und,Qwen3.6-35B-A3B,on,"

B",B,B,1,218.0,5179.0,4306.0
IT029,Apgar Score,baseline,Qwen3.6-35B-A3B,on,"

B",B,B,1,116.0,1799.0,1581.0
IT029,Apgar Score,irr_to_det_2x,Qwen3.6-35B-A3B,on,A,A,B,0,153.0,3745.0,3698.0
IT029,Apgar Score,irr_to_det_4x,Qwen3.6-35B-A3B,on,A,A,B,0,198.0,4084.0,4146.0
IT029,Apgar Score,irr_to_det_matched,Qwen3.6-35B-A3B,on,B,B,B,1,124.0,2985.0,2600.0
IT029,Apgar Score,irr_to_und_2x,Qwen3.6-35B-A3B,on,"

B",B,B,1,153.0,4986.0,5065.0
IT029,Apgar Score,irr_to_und_4x,Qwen3.6-35B-A3B,on,B,B,B,1,198.0,6833.0,6829.0
IT029,Apgar Score,irr_to_und_matched,Qwen3.6-35B-A3B,on,B,B,B,1,135.0,6686.0,6680.0
IT029,Apgar Score,rel_to_det,Qwen3.6-35B-A3B,on,B,B,B,1,127.0,2477.0,2062.0
IT029,Apgar Score,rel_to_und,Qwen3.6-35B-A3B,on,"

B",B,B,1,121.0,2589.0,2361.0
IT030,Apgar Score,baseline,Qwen3.6-35B-A3B,on,A,A,A,1,112.0,2206.0,1866.0
IT030,Apgar Score,irr_to_det_2x,Qwen3.6-35B-A3B,on,"

A",A,A,1,149.0,1906.0,1657.0
IT030,Apgar Score,irr_to_det_4x,Qwen3.6-35B-A3B,on,A,A,A,1,194.0,3685.0,3520.0
IT030,Apgar Score,irr_to_det_matched,Qwen3.6-35B-A3B,on,"

A",A,A,1,120.0,2423.0,2223.0
IT030,Apgar Score,irr_to_und_2x,Qwen3.6-35B-A3B,on,A,A,A,1,149.0,2310.0,2099.0
IT030,Apgar Score,irr_to_und_4x,Qwen3.6-35B-A3B,on,A,A,A,1,194.0,2667.0,2408.0
IT030,Apgar Score,irr_to_und_matched,Qwen3.6-35B-A3B,on,A,A,A,1,120.0,2417.0,2239.0
IT030,Apgar Score,rel_to_det,Qwen3.6-35B-A3B,on,A,A,A,1,118.0,1877.0,1653.0
IT030,Apgar Score,rel_to_und,Qwen3.6-35B-A3B,on,A,A,A,1,121.0,2750.0,2363.0
IT031,Apgar Score,baseline,Qwen3.6-35B-A3B,on,"

A",A,A,1,138.0,2176.0,1825.0
IT031,Apgar Score,irr_to_det_2x,Qwen3.6-35B-A3B,on,A,A,A,1,175.0,2885.0,2458.0
IT031,Apgar Score,irr_to_det_4x,Qwen3.6-35B-A3B,on,"

A",A,A,1,220.0,2292.0,2174.0
IT031,Apgar Score,irr_to_det_matched,Qwen3.6-35B-A3B,on,A,A,A,1,146.0,2552.0,2166.0
IT031,Apgar Score,irr_to_und_2x,Qwen3.6-35B-A3B,on,"

B",B,A,0,175.0,7877.0,7428.0
IT031,Apgar Score,irr_to_und_4x,Qwen3.6-35B-A3B,on,A,A,A,1,220.0,2404.0,2256.0
